          2.3529161973          0.0208238147          0.0138825431          0.0347063578
          2.4200521009          0.0199480280          0.0132986853          0.0332467133
          2.4891035973          0.0190856613          0.0127237742          0.0318094354
          2.5601253444          0.0182375639          0.0121583759          0.0303959398
          2.6331735594          0.0174045655          0.0116030437          0.0290076092
          2.7083060637          0.0165874727          0.0110583151          0.0276457879
          2.7855823283          0.0157870652          0.0105247101          0.0263117753
          2.8650635214          0.0150040923          0.0100027282          0.0250068205
          2.9468125563          0.0142392694          0.0094928463          0.0237321157
          3.0308941414          0.0134932746          0.0089955164          0.0224887910
          3.1173748317          0.0127667450          0.0085111633          0.0212779083
          3.2063230808          0.0120602734          0.0080401823          0.0201004557
          3.2978092958          0.0113744054          0.0075829369          0.0189573423
          3.3919058927          0.0107096357          0.0071397571          0.0178493928
          3.4886873536          0.0100664059          0.0067109373          0.0167773431
          3.5882302859          0.0094451016          0.0062967344          0.0157418359
          3.6906134829          0.0088460498          0.0058973665          0.0147434163
          3.7959179859          0.0082695172          0.0055130115          0.0137825286
          3.9042271489          0.0077157081          0.0051438054          0.0128595135
          4.0156267039          0.0071847631          0.0047898421          0.0119746051
          4.1302048294          0.0066767580          0.0044511720          0.0111279301
          4.2480522196          0.0061917033          0.0041278022          0.0103195055
          4.3692621566          0.0057295435          0.0038196957          0.0095492391
          4.4939305843          0.0052901577          0.0035267718          0.0088169295
          4.6221561840          0.0048733602          0.0032489068          0.0081222670
          4.7540404526          0.0044789012          0.0029859341          0.0074648353
          4.8896877833          0.0041064687          0.0027376458          0.0068441144
          5.0292055476          0.0037556902          0.0025037935          0.0062594837
          5.1727041810          0.0034261355          0.0022840904          0.0057102259
          5.3202972697          0.0031173191          0.0020782128          0.0051955319
          5.4721016412          0.0028287038          0.0018858025          0.0047145063
          5.6282374562          0.0025597041          0.0017064694          0.0042661735
          5.7888283041          0.0023096905          0.0015397936          0.0038494841
          5.9540013006          0.0020779936          0.0013853291          0.0034633226
          6.1238871884          0.0018639089          0.0012426059          0.0031065148
          6.2986204408          0.0016667016          0.0011111344          0.0027778359
          6.4783393679          0.0014856115          0.0009904076          0.0024760191
          6.6631862263          0.0013198584          0.0008799056          0.0021997640
          6.8533073316          0.0011686473          0.0007790982          0.0019477455
          7.0488531741          0.0010311736          0.0006874491          0.0017186227
          7.2499785382          0.0009066284          0.0006044189          0.0015110473
          7.4568426249          0.0007942034          0.0005294690          0.0013236724
          7.6696091773          0.0006930964          0.0004620642          0.0011551606
          7.8884466109          0.0006025153          0.0004016769          0.0010041922
          8.1135281466          0.0005216834          0.0003477889          0.0008694723
          8.3450319477          0.0004498429          0.0002998953          0.0007497382
          8.5831412610          0.0003862591          0.0002575061          0.0006437652
          8.8280445622          0.0003302237          0.0002201492          0.0005503729
          9.0799357044          0.0002810577          0.0001873718          0.0004684295
          9.3390140722          0.0002381141          0.0001587427          0.0003968568
          9.6054847390          0.0002007798          0.0001338532          0.0003346330
          9.8795586300          0.0001684774          0.0001123182          0.0002807956
         10.1614526882          0.0001406661          0.0000937774          0.0002344435
         10.4513900470          0.0001168428          0.0000778952          0.0001947380
         10.7496002065          0.0000965417          0.0000643611          0.0001609028
         11.0563192149          0.0000793346          0.0000528897          0.0001322244
         11.3717898558          0.0000648303          0.0000432202          0.0001080505
         11.6962618400          0.0000526734          0.0000351156          0.0000877891
         12.0299920034          0.0000425434          0.0000283622          0.0000709056
         12.3732445103          0.0000341527          0.0000227685          0.0000569212
         12.7262910621          0.0000272456          0.0000181637          0.0000454094
         13.0894111132          0.0000215957          0.0000143972          0.0000359929
         13.4628920911          0.0000170043          0.0000113362          0.0000283405
         13.8470296249          0.0000132981          0.0000088654          0.0000221635
